lms_logins_per_week,avg_submission_delay_days,attendance_percentage,inactivity_gap_days,night_activity_ratio,study_time_variance,sentiment_score,feedback_negativity_flag,past_sem_gpa,gpa_drop_rate,burnout_level,dropout_probability,disengagement_flag
61,1.64,40.59327190101524,2,0.2441921103246858,0.9803238279278527,-0.662403740974381,0,6.526787063321606,0.07,High,0.45,0
17,0.12,88.29931353856733,1,0.2964691094122552,1.0998033094555255,-0.03719657551419475,1,6.169728847427334,0.11,Low,0.18,0
71,2.38,71.04485132901388,13,0.20603931765549746,0.34429798810272727,-0.7336539769511539,1,9.713129833165318,0.14,Medium,0.42,1
50,0.11,81.11264478030814,9,0.15218173473068672,0.6217321300538464,0.9543399641416659,0,6.030127367940141,0.1,Low,0.12,1
65,3.4,94.88138926866864,7,0.21498309744455127,0.8484907941151697,0.7738596150030823,1,8.124601851165838,0.19,High,0.33,0
32,3.49,72.47042980828633,3,0.11602690172196567,1.4771917684272802,-0.5513274404243562,0,7.5368787084069435,0.26,High,0.37,0
36,0.54,70.19164435473795,13,0.4072547448953739,1.2189018263298872,-0.5315799984056142,0,8.419838516741237,0.14,Low,0.21,1
13,0.78,57.43972728089581,11,0.06104129671767717,0.36966767772849796,0.8948549825274599,0,4.367637109283642,0.01,High,0.3,1
70,1.31,58.31163006639716,0,0.31014042924625745,0.5933691566220732,-0.40091153318000883,0,9.584730117915726,0.25,High,0.33,0
58,1.82,87.79252396177876,12,0.28609619645763384,0.403657609961953,-0.15342218193360657,1,9.958050518552565,0.35,Medium,0.28,1
14,0.68,66.94175473515622,5,0.18115417064703815,0.31316272476388474,0.40295874379342433,1,7.326200510358368,0.05,Low,0.34,0
37,1.8,49.811572516487225,5,0.06137363366925532,0.2679721273577882,-0.3119267739138418,1,4.98595848370541,0.07,High,0.51,0
79,0.71,45.67172584002974,1,0.422014626283716,1.4519842572498634,0.8049135678551025,0,9.216624965662412,0.01,High,0.37,0
68,0.11,68.37520701170676,1,0.3417242169599232,1.3692869924242415,0.1780724596200438,1,7.8839179653016345,0.09,Low,0.3,0
40,0.01,67.89730141706383,7,0.4856858107144438,0.7765419722808604,0.13447168206868,1,7.743619734876792,0.12,Low,0.29,0
59,0.21,79.20749669232376,10,0.14131422336850233,0.8679624875775971,0.10859087868721562,0,9.309474798744937,0.18,Low,0.14,1
80,3.14,68.26404866470844,6,0.4749384693155513,1.2740718498770969,-0.7759055614509911,1,8.388848090543839,0.28,High,0.48,0
16,6.51,48.608542248052885,13,0.1751674344013802,1.0083737034319582,0.580883732637721,0,9.518596176953622,0.17,High,0.7,1
62,1.11,70.46817308791081,1,0.0675544386172002,1.1257210836758635,0.14422727755917064,1,9.74550486234949,0.15,Low,0.34,0
4,1.44,94.4073642331615,9,0.08094977316817982,1.2075986171900446,-0.8929616490752637,0,6.069286476816194,0.27,Low,0.12,1
45,0.32,49.56648469721274,14,0.13263508822456746,0.776240260278586,0.7007209149072078,0,5.187480484153115,0.26,High,0.32,1
28,1.6,81.38527845866494,0,0.40945733766845505,1.464710047585459,0.4589163208799767,1,6.312723170405903,0.17,Medium,0.31,0
66,0.31,75.63155589793159,10,0.1463770410429317,0.9797109599382162,-0.42222164004591245,1,9.805047953085374,0.14,Low,0.26,1
31,1.89,84.91514360270816,7,0.3623225727730278,0.9868793523438076,-0.4279214584284836,1,5.148427109739125,0.15,Medium,0.3,0
3,5.41,49.036016405655566,14,0.15391366783451094,0.297463190979105,0.009432057039499231,1,7.546642261315149,0.16,High,0.73,1
8,0.44,96.49632021435968,9,0.21913407919455338,1.4828320969898272,-0.9855363958015515,0,4.5054991157301965,0.04,Low,0.05,1
24,2.89,77.25798566602953,1,0.5338327557224103,0.1990857487294101,0.6192413299024948,0,8.994914989576525,0.07,Medium,0.31,0
15,0.05,90.8242682614682,4,0.30021722362503206,1.47989089118892,0.8840909607469629,1,8.009238105397596,0.26,Low,0.16,0
43,0.94,54.79640582081414,5,0.3601510923969409,1.3747918193190454,-0.10679535313471256,0,7.132661299618208,0.37,High,0.33,0
31,0.23,84.3647733638777,9,0.11356609764636098,1.298988380359583,0.07314824841815537,1,7.779948437344762,0.03,Low,0.21,1
73,0.87,86.86184226003513,0,0.07890364188956756,1.043038171958781,0.6195695211716192,0,4.702299539327858,0.05,Low,0.13,0
45,0.38,63.84611634322454,1,0.24790815482882875,0.9524013249840698,-0.4448020705304647,1,9.16864627011423,0.04,Low,0.34,0
66,0.93,63.03720717300533,13,0.5132312994797545,1.4952680245184682,-0.01653903876039653,1,6.040846139873512,0.1,Low,0.38,1
8,1.08,79.46777590154495,9,0.14455419656852408,1.463596480694726,-0.7780118932547837,0,5.014739222186223,0.32,Low,0.19,1
71,0.72,45.60446090561296,14,0.37301547311593475,1.2365663170888053,0.40381548475841567,0,4.088769220942291,0.33,High,0.37,1
57,2.14,84.13744901305054,3,0.5232577305757681,0.2216060663964385,0.5857099602868092,0,4.364211315571197,0.36,Medium,0.22,0
80,5.02,42.57320559036466,1,0.5606462543438449,0.6210332575759466,-0.8661887238812245,0,8.029865678036549,0.31,High,0.65,0
30,1.02,51.43541806724956,10,0.5962741603462128,1.3122989337748612,0.7648389991451221,1,8.310803372827735,0.18,High,0.45,1
74,0.43,79.84862543448203,5,0.4577742960075756,1.0835284551074955,-0.2509610607798547,1,4.89324976102967,0.23,Low,0.25,0
18,0.63,45.89942002551783,13,0.045006070668262586,0.2708058849549886,0.8444132251780183,0,7.63430467218414,0.27,High,0.36,1
69,3.85,98.3105254886074,3,0.5228771959816759,0.5875479578065016,0.8003450484232488,0,6.898090549044669,0.1,High,0.24,0
39,1.7,92.10377256771403,10,0.5313821251221508,0.1271957058484871,0.5817993840969382,0,9.623135236813646,0.22,Medium,0.15,1
60,1.21,77.5781399444042,2,0.3343697035210354,1.3499245745596566,0.6602991990046252,1,7.9912201465153885,0.21,Low,0.31,0
43,0.32,89.14344734016099,5,0.04045899653145348,1.1458073998700782,-0.4212531965874906,1,7.121983680761717,0.31,Low,0.18,0
45,1.19,93.25480291537407,8,0.28599918675949726,0.7102052048907449,-0.2654265758979113,0,5.702659095692438,0.09,Low,0.11,1
23,0.65,55.56853897430911,7,0.12642002152687062,1.1645433435278545,-0.5198772009032475,1,6.770767810649832,0.37,High,0.41,0
69,5.74,90.96469527695916,1,0.2652642405173397,1.406791071195944,-0.2909905557410071,0,5.482610087044337,0.15,High,0.4,0
6,4.31,51.68762701825611,2,0.4344758865903311,0.49184836971121615,0.12381031559031364,1,8.07033164669901,0.2,High,0.65,0
56,0.18,64.80053584892892,1,0.40053038793428325,0.5001435774907665,0.7280609025045475,1,7.564501305261092,0.13,Low,0.32,0
4,1.45,73.49557787491597,9,0.4679951037620179,0.7757120740372758,0.09436680773398032,0,5.777671208920379,0.05,Low,0.25,1
23,0.51,82.83345778444195,6,0.28591364438070527,1.0896594784419695,0.3933722989306865,0,4.072424816948406,0.07,Low,0.13,0
6,1.06,41.80847906335168,8,0.3064752499933384,1.490252409471419,-0.7284186833192294,1,9.896711301899803,0.4,High,0.51,1
32,4.19,57.43056476669134,0,0.5614135427462008,0.32810403756507,0.8791360424243433,0,4.317944290188952,0.14,High,0.51,0
18,1.5,76.51114589262342,10,0.37871021025890633,0.5789897908737023,0.16635421838018605,1,7.282073784813365,0.05,Low,0.33,1
15,0.81,61.442120748947126,2,0.44852437837865605,0.6088159687113084,0.5516192337079415,1,9.112105532087842,0.18,Low,0.38,0
40,0.47,86.5015033377696,5,0.39871034191912175,1.1161535618900633,0.997131838550487,0,7.72645249976109,0.05,Low,0.11,0
73,3.22,79.09912966904298,14,0.3842912481418851,1.3412369143287044,0.7194511952456932,0,7.5215811710061535,0.25,High,0.32,1
74,1.96,54.064087223424146,14,0.5481252896608899,0.35731319381180315,0.008737551072091954,1,8.29059680263925,0.01,High,0.49,1
6,1.26,48.75573877553998,3,0.21389147662751468,1.0991105002514008,0.7360813772948152,0,5.848752861269775,0.22,High,0.38,0
63,0.49,77.74281961522303,9,0.2566141990332652,1.373470822063425,0.31785108639929516,1,6.337845358192254,0.27,Low,0.26,1
67,0.81,67.02803966228547,13,0.22785024185272185,0.26981393660095654,0.4600362761525276,0,4.5071434771543375,0.03,Low,0.25,1
11,6.43,50.137422466079116,9,0.45911814343529206,0.9890839720886349,0.2745896003218764,1,4.028181073167804,0.06,High,0.78,1
43,1.47,59.58245231910264,0,0.5210517692126893,0.3833376898811127,-0.42473244978737745,0,5.587340910010793,0.31,High,0.33,0
17,1.02,58.1828048991152,8,0.2145014400986748,0.7175972862656964,-0.33104550216537976,1,8.885392373756432,0.17,High,0.41,1
4,1.47,46.487918340362505,6,0.08540824137739438,0.27753223215914924,0.11667789225172753,0,7.669621129787312,0.04,High,0.41,0
63,3.02,72.81454115591367,13,0.29646397197560814,1.0570668697538224,0.748152254138758,1,4.836504141252609,0.34,High,0.44,1
68,0.83,85.81891803475324,10,0.5905971280046497,0.6619255318739578,-0.09491413834962925,0,6.558799377234336,0.29,Low,0.13,1
41,0.39,74.52801333117922,11,0.12220905901042467,0.8941537714037247,0.08113491636808923,1,4.117180932597967,0.07,Low,0.28,1
5,1.76,89.57748189624114,6,0.2712005628322593,0.8329592541756272,-0.26180686360148697,0,8.81357173459624,0.14,Medium,0.17,0
32,2.19,47.654112832925875,11,0.16283208197670077,1.0715787239691785,-0.9637290675984491,1,6.766351054460236,0.23,High,0.55,1
70,2.49,66.13671146933343,0,0.5536073301811071,1.3538096757767268,0.28707887701381307,0,5.661345190967303,0.01,Medium,0.35,0
35,4.27,76.56490621948595,8,0.33055038453992075,0.491649073742065,0.13187138209092986,0,8.608795514863287,0.2,High,0.4,1
22,0.93,80.56009365651444,11,0.3472466754398245,0.9332335393669834,0.9565127409590546,1,9.822100494905197,0.14,Low,0.27,1
65,0.16,81.74717838540562,11,0.004956747978060249,0.9032729302152636,0.015933566767824647,0,6.419280867797572,0.37,Low,0.12,1
22,6.36,83.73792562587286,7,0.39166785327131565,0.5412034468392903,0.06989555010485815,0,8.592632457161212,0.09,High,0.48,0
11,1.14,79.085788731761,10,0.18381145284482964,0.799420616616784,-0.4354760673842317,1,5.92762233101719,0.16,Low,0.29,1
77,1.95,45.65368533645206,11,0.3080498062915183,0.1566344430994955,-0.8008018230845102,1,8.54818977049835,0.06,High,0.54,1
3,2.2,81.71834065613778,9,0.31864042971995854,0.6977063004986462,0.41514549553311797,0,9.790648528757032,0.05,Medium,0.24,1
9,1.58,83.48695940646326,11,0.35533471606281164,0.47873764056881407,0.6168312735629531,0,7.902108455181564,0.11,Medium,0.19,1
60,0.46,99.60879606001762,4,0.4941236343332652,1.3095659101350212,0.7393970258965825,0,5.433669191946254,0.33,Low,0.03,0
76,2.81,81.60174620206756,3,0.1793607831475998,0.6009083633950717,-0.1914564876497309,0,8.140768850299246,0.15,Medium,0.28,0
14,3.26,81.20982374509293,0,0.15369683052228564,0.36909361738853874,0.4071299540209341,1,9.067659536816704,0.07,High,0.41,0
18,1.61,70.88879741091831,8,0.4774853087055726,0.8415397156111731,-0.47461579886798133,0,6.422281383396227,0.01,Medium,0.27,1
73,1.34,92.07537451510683,14,0.43123114239665705,1.2353502266534635,-0.49441766317101976,1,7.732038767509858,0.22,Low,0.23,1
23,0.24,99.8100857176695,7,0.13536896270537027,0.5956640624148525,0.9914505169119003,0,5.515284424442986,0.2,Low,0.02,0
74,0.18,86.74269221184593,12,0.0005018138253390702,1.285562575170027,0.6988786706554668,0,6.727386441678592,0.08,Low,0.09,1
47,0.83,76.75002267146851,1,0.39956179065400926,0.5565813806343572,-0.4875736523025376,0,4.995035091792754,0.15,Low,0.19,0
69,0.74,44.73728961589409,3,0.09430681614344234,1.1298372462920716,-0.1332013997385968,1,9.013229543004286,0.12,High,0.48,0
47,6.14,83.60434790377765,3,0.5741977690856368,0.26135164850008274,0.129936806508826,0,4.580258224130274,0.28,High,0.47,0
30,3.06,82.51369411491703,12,0.3626443700372374,0.1870807723033036,-0.9740564621614329,0,4.335047304553848,0.15,High,0.29,1
25,2.16,86.5340888685659,6,0.5097910929143026,1.1326062680120752,0.918547229706342,0,7.206383652102277,0.19,Medium,0.21,0
28,1.46,47.47332330396936,2,0.48337291095125473,0.6157574995613431,-0.7824570603432572,0,7.494858103643928,0.4,High,0.4,0
25,0.37,79.22395000756862,7,0.3346786348061975,0.650193383813586,0.6344789584242316,0,9.509595652963373,0.36,Low,0.15,0
74,7.68,57.74343429710048,10,0.26301042817054787,0.9038137058851844,0.9518604414914131,1,5.219698954025846,0.26,High,0.81,1
78,0.94,85.61627460417003,6,0.29807904485751535,1.4816182238456854,0.4084582308717526,0,8.668021359980875,0.19,Low,0.14,0
58,0.23,54.42243724188798,9,0.48179324427412723,0.3401137224843507,0.9333806704761931,0,7.864415071090111,0.14,High,0.29,1
41,1.36,81.03872060922464,11,0.38427042332700106,0.5197957099875149,-0.9606200893558765,1,8.4500291273972,0.38,Low,0.3,1
25,4.14,57.69957681903878,11,0.12343030860495278,1.0081851123053567,-0.2909031130044848,1,4.944705303187244,0.37,High,0.6,1
78,4.37,40.53965756904587,3,0.36561307179935304,1.0813486278922835,-0.04709599029665146,1,6.678751896282401,0.07,High,0.72,0
48,0.02,78.00147471838572,14,0.24279994736166954,1.0886033626452152,0.5658798797193585,1,6.136483435937222,0.1,Low,0.23,1
10,4.35,46.79614498953534,8,0.03677850437054753,0.9335673753860947,0.30906379323478794,0,8.197329712813808,0.16,High,0.58,1
75,0.63,79.55748836729285,5,0.2287615162617462,0.9235974101410273,0.4720182074920054,1,7.561205838899719,0.18,Low,0.26,0
11,0.08,95.53656690141625,2,0.13656091873723536,0.30734972938195904,-0.710676378565954,1,9.805213304089158,0.22,Low,0.13,0
21,3.76,98.15475605266542,6,0.5031507202705009,1.2684755221030937,0.6895309116657753,1,4.832437399638739,0.02,High,0.34,0
45,3.99,54.15538523965675,5,0.06299967715358552,0.11245413570538464,0.6444517094155169,0,6.84145782448144,0.03,High,0.51,0
7,1.81,88.55519365903929,7,0.21637406958205535,0.6846081649564384,0.5378249540023627,0,8.16309804587891,0.19,Medium,0.18,0
64,1.71,61.21319661234642,4,0.41729518878464716,0.40157295250030234,0.6358998319479954,1,6.212703636161163,0.37,Medium,0.44,0
64,3.35,94.02742436487894,5,0.5384351506441813,0.24607587815162935,-0.5728102922448561,0,9.539160384876334,0.3,High,0.24,0
2,3.09,87.24937411776243,0,0.20119002603498992,0.5472871268806304,-0.7194661364852912,0,9.115354129966732,0.22,High,0.26,0
76,4.42,44.43530299874582,7,0.363863115479589,1.0200622099953198,0.7901231134789803,0,9.23755932154885,0.01,High,0.6,0
42,1.61,64.42821963263664,0,0.22418975404189315,0.7959160744403225,0.9140206522007521,1,7.654261245147719,0.03,Medium,0.41,0
54,6.86,60.23906956058045,2,0.12172868122913454,1.3229362066233443,-0.15146711231937182,0,6.830100350094394,0.25,High,0.65,0
75,11.12,87.11086124339661,11,0.19543068058881322,0.9395596364103034,-0.10600036540620494,0,6.207438452140721,0.08,High,0.74,1
16,0.25,64.61714263918955,1,0.38154129793878394,0.4543876504212513,0.4819541343887712,0,4.718170275850785,0.23,Low,0.23,0
18,3.79,81.07530385918503,5,0.4298036031673701,0.8213093234073,-0.010001860240787419,1,9.689419414255752,0.18,High,0.44,0
59,1.39,76.14611533542643,7,0.2223633632812312,0.4183401253135228,-0.3728890735934811,0,5.581755948590943,0.07,Low,0.23,0
16,0.98,98.53832314585803,7,0.09151922951099171,0.35011906516773694,-0.6198078691028011,1,8.812475287773276,0.19,Low,0.17,0
6,1.9,96.2670974080969,6,0.08373450741352326,1.4370287355899043,-0.9546975419767709,0,4.071399859504142,0.35,Medium,0.14,0
57,0.12,65.66197088432313,6,0.48756845973795826,0.7552459652866353,0.17539731602023023,1,6.288986406619947,0.09,Low,0.31,0
47,1.41,83.41469269846897,7,0.3919641125753529,1.0116913270304706,-0.7156921303375066,0,7.426637416020092,0.38,Low,0.18,0
48,4.09,89.7676056388733,4,0.43681848397827017,1.3228051880654257,0.716701925818628,0,5.886277525368186,0.09,High,0.31,0
42,0.48,93.9331452317287,2,0.2929525305793315,0.5510487128529324,0.9657373061021288,1,5.163376967629535,0.18,Low,0.17,0
76,1.11,44.08805582658902,1,0.27439186857211834,1.2046353361565296,-0.08451969105707025,1,4.428702699403713,0.29,High,0.5,0
60,5.61,58.12472795640981,2,0.12669007875429664,1.2043577081630732,-0.7688599924705848,0,9.934651434988236,0.31,High,0.59,0
77,1.12,59.21380245811131,10,0.10100382192941641,1.2536166632358956,0.16603486064421036,0,9.318458714080414,0.12,High,0.31,1
4,0.89,66.06675707319272,10,0.09234800673247578,0.3652503619785935,0.1477572068733659,0,5.874114739412551,0.01,Low,0.26,1
2,1.16,50.15588504292514,2,0.5950731884647987,1.4479763279444244,-0.7332925123500904,0,4.094762061238606,0.25,High,0.37,0
59,1.47,69.77235279700048,11,0.4925350410247977,0.48469381242155196,0.29386052767507786,1,7.24345491469261,0.13,Low,0.37,1
27,2.0,79.79285963790736,6,0.3756777642416894,1.187540683187891,-0.3678743092542842,0,5.928939277475385,0.21,Medium,0.24,0
27,3.23,69.84183521300307,0,0.1286423499783755,0.3272282594684647,0.6909838084284641,0,4.694511902208944,0.03,High,0.37,0
79,1.2,79.94758571185695,14,0.20259528454608952,1.3939178819890587,0.17583587060791794,1,8.741842095795217,0.16,Low,0.29,1
72,3.4,43.98649790907402,6,0.21047142974795421,0.6989834167926766,-0.1340981160897039,1,6.029044229238384,0.25,High,0.64,0
7,1.53,92.55923990244462,5,0.28660404360866415,1.0361148326457825,0.9266358531828525,0,9.837110769562965,0.03,Medium,0.14,0
63,0.83,96.34415152606411,10,0.25319807657430055,1.2902685497762099,-0.017551566977319633,1,8.237095770887914,0.19,Low,0.17,1
46,2.15,77.07444544711892,9,0.5604919104939495,0.4953411225733403,0.774588728014181,1,9.038319608781041,0.17,Medium,0.37,1
63,2.53,92.88345991821382,13,0.43248579754457006,0.6445944175182485,-0.4713797512475377,0,7.7306934967889775,0.12,Medium,0.19,1
12,1.63,47.88676099889275,1,0.04884314639385987,0.5387448906949904,-0.11644951651357527,1,7.370222303349447,0.39,High,0.51,0
13,0.12,87.84693520457861,9,0.215974080040467,0.49601871964697275,-0.8322235955246093,1,6.56821186643762,0.39,Low,0.18,1
43,0.37,47.14889160835564,0,0.07977757769712912,0.8144220297151056,-0.15448460673256537,1,4.498698560173086,0.2,High,0.44,0
17,0.67,64.48061388985221,8,0.1676127329603844,0.8654429911916356,0.7889856427979061,1,8.42442964516445,0.08,Low,0.35,1
63,0.66,59.4291120734965,1,0.5753358020124466,0.20755185726603004,0.658924425704946,0,6.039048718628865,0.19,High,0.28,0
36,2.24,75.13550951322725,3,0.42315812710499445,1.0426100046164841,0.9514121681910397,1,5.180094330248811,0.34,Medium,0.38,0
8,0.04,58.09087211437201,8,0.004711317629629485,0.688001836813091,0.49946777162751177,1,4.686479974888253,0.14,High,0.35,1
69,2.82,78.23881778002796,8,0.19731677546551482,1.3453410761591793,-0.45702347756121453,1,4.470062721946894,0.14,Medium,0.4,1
80,0.62,62.04323734911747,11,0.26322104222064985,1.339731383644792,-0.6783373129424211,1,6.852504018079984,0.32,Low,0.36,1
36,0.74,91.64742286182786,10,0.36150085741966037,1.1081298967242716,-0.6409669849675346,0,9.021912188606287,0.25,Low,0.09,1
28,1.5,78.03303041317669,0,0.2998362107907902,1.2952964632072326,0.32276536089363983,0,4.772274083632644,0.16,Low,0.22,0
47,0.49,52.917897839286766,13,0.041863650361759916,1.3915197216153394,-0.2355057810026837,1,7.088415862611374,0.21,High,0.41,1
76,4.32,60.16776532168522,1,0.309328481210089,0.9082604184283042,-0.17192578825770988,1,6.27463962996366,0.24,High,0.6,0
30,0.18,90.84525325759935,1,0.07815556563184498,1.460668902836826,0.7211480612848078,0,7.239506844025336,0.06,Low,0.07,0
23,1.18,63.18878499924751,11,0.3115198612389842,1.4375584059458855,0.4533302488913169,1,4.348213346448789,0.19,Low,0.39,1
16,3.79,72.1479439339387,1,0.14764116598326318,0.2538357303721318,-0.5814523856172547,0,7.210811403771219,0.21,High,0.39,0
14,1.91,78.93651615713996,14,0.08651537944542011,0.8318570510212976,-0.6577974269496696,0,7.299796007884369,0.4,Medium,0.24,1
74,0.69,60.868578975155,7,0.17275376346329696,0.2602544500630609,0.6438653586502487,1,9.220501187647177,0.1,Low,0.38,0
71,1.09,57.638717845484095,12,0.05977324711879706,1.0577869909391293,0.9072173740313083,1,5.197030941278396,0.1,High,0.42,1
52,2.45,68.51529415648172,7,0.17039023399188835,1.1713861002312065,-0.6297151274867254,1,8.888447057554638,0.3,Medium,0.44,0
37,7.24,52.892858325567346,9,0.5201596227417133,1.3385491527364035,0.9035228246052878,0,8.508513444238405,0.13,High,0.72,1
